Age,Occupation,Gender,Worth,Product.Type,MaritalStatus,Location,Buy.Status
44,Civil service,M,3440000,Whole Life,M,RIVERS,Y
43,Civil service,M,3486000,Savings,M,OYO,Y
55,Civil service,M,3493750,Whole Life,M,LAGOS,Y
54,Enterprenuer,F,3500000,Whole Life,M,LAGOS,Y
59,Civil service,F,3500000,Whole Life,M,LAGOS,Y
58,Professional,M,3500000,Whole Life,M,LAGOS,Y
46,Enterprenuer,M,3500000,Whole Life,M,LAGOS,Y
37,Civil service,F,3500000,Whole Life,M,LAGOS,Y
37,Civil service,F,3500000,Whole Life,M,LAGOS,N
31,Civil service,M,3500000,Whole Life,S,LAGOS,N
34,Civil service,M,3500000,Whole Life,S,LAGOS,Y
31,Professional,M,3500000,Whole Life,S,LAGOS,Y
44,Civil service,M,3500000,Whole Life,M,LAGOS,Y
55,Civil service,M,3500000,Whole Life,M,OGUN,Y
36,Civil service,M,3500000,Whole Life,S,RIVERS,Y
30,Retiree,F,3500000,Whole Life,S,LAGOS,Y
29,Civil service,M,3500000,Whole Life,M,LAGOS,Y
33,Civil service,M,3500000,Whole Life,M,LAGOS,N
33,Civil service,M,3500000,Whole Life,M,LAGOS,N
37,Civil service,M,3500000,Whole Life,M,LAGOS,Y
32,Enterprenuer,M,3500000,Whole Life,M,LAGOS,Y
27,Civil service,M,3500000,Whole Life,S,LAGOS,Y
24,Civil service,M,3500000,Whole Life,S,LAGOS,N
51,Civil service,M,3500000,Whole Life,M,LAGOS,Y
37,Civil service,M,3550000,Whole Life,M,LAGOS,Y
27,Civil service,F,3550000,Whole Life,S,LAGOS,Y
38,Civil service,M,3600000,Savings,M,LAGOS,Y
39,Civil service,M,3600000,Savings,M,LAGOS,Y
28,Civil service,M,3600000,Savings,S,LAGOS,Y
42,Civil service,M,3600000,Savings,M,LAGOS,Y
49,Civil service,M,3600000,Savings,M,KADUNA,Y
31,Enterprenuer,F,3600000,Savings,M,LAGOS,Y
45,Enterprenuer,M,3600000,Savings,M,LAGOS,Y
34,Enterprenuer,M,3600000,Savings,M,LAGOS,Y
30,Civil service,F,3600000,Savings,S,OGUN,Y
53,Civil service,M,3600000,Savings,M,OYO,Y
36,Civil service,M,3600000,Savings,M,LAGOS,Y
36,Enterprenuer,M,3600000,Savings,M,LAGOS,Y
47,Civil service,M,3600000,Savings,M,LAGOS,Y
47,Civil service,F,3600000,Savings,M,LAGOS,Y
42,Enterprenuer,M,3600000,Savings,M,LAGOS,Y
37,Enterprenuer,M,3600000,Savings,S,LAGOS,Y
48,Enterprenuer,F,3600000,Savings,M,LAGOS,Y
23,Civil service,M,3600000,Savings,S,LAGOS,Y
46,Enterprenuer,F,3600000,Savings,M,LAGOS,N
59,Civil service,M,3600000,Savings,M,OGUN,Y
56,Professional,M,3600000,Savings,M,OGUN,Y
37,Civil service,M,3600000,Savings,M,OGUN,Y
30,Civil service,M,3600000,Savings,S,LAGOS,Y
28,Civil service,M,3600000,Savings,S,LAGOS,Y
47,Civil service,M,3600000,Savings,M,LAGOS,Y
28,Civil service,F,3600000,Savings,S,OGUN,Y
32,Enterprenuer,M,3600000,Savings,S,LAGOS,Y
26,Enterprenuer,M,3600000,Savings,M,LAGOS,Y
34,Enterprenuer,M,3600000,Savings,S,LAGOS,Y
34,Enterprenuer,M,3600000,Savings,S,LAGOS,Y
55,Enterprenuer,M,3600000,Savings,S,LAGOS,Y
36,Civil service,M,3600000,Whole Life,M,ONDO,Y
44,Civil service,F,3600000,Whole Life,S,LAGOS,Y
38,Civil service,M,3600000,Whole Life,M,LAGOS,Y
36,Civil service,F,3600000,Whole Life,S,LAGOS,N
27,Civil service,M,3600000,Whole Life,S,LAGOS,Y
31,Enterprenuer,F,3600000,Whole Life,M,LAGOS,Y
45,Professional,M,3600000,Whole Life,M,LAGOS,Y
27,Civil service,M,3600000,Whole Life,S,OGUN,Y
38,Professional,M,3600000,Whole Life,S,LAGOS,Y
53,Civil service,M,3600000,Whole Life,M,OGUN,N
53,Civil service,M,3600000,Whole Life,M,OGUN,Y
53,Enterprenuer,F,3600000,Whole Life,M,LAGOS,Y
52,Civil service,M,3600000,Whole Life,M,LAGOS,Y
35,Professional,F,3600000,Whole Life,M,LAGOS,N
35,Professional,F,3600000,Whole Life,M,LAGOS,Y
50,Civil service,M,3615625,Whole Life,M,OGUN,Y
49,Enterprenuer,F,3620000,Whole Life,M,LAGOS,Y
42,Civil service,M,3622500,Whole Life,S,LAGOS,Y
30,Professional,M,3649000,Whole Life,S,LAGOS,Y
44,Enterprenuer,F,3680000,Whole Life,S,LAGOS,Y
48,Civil service,M,3735000,Savings,M,LAGOS,Y
49,Professional,M,3750000,Whole Life,M,LAGOS,Y
45,Civil service,M,3762500,Whole Life,M,LAGOS,Y
48,Enterprenuer,F,3800000,Whole Life,M,LAGOS,Y
29,Civil service,M,3840000,Savings,S,LAGOS,Y
25,Civil service,F,3840000,Savings,S,OGUN,Y
29,Civil service,F,3840000,Savings,M,OYO,Y
36,Civil service,M,3850000,Whole Life,M,LAGOS,Y
34,Enterprenuer,M,3850000,Whole Life,M,LAGOS,N
36,Civil service,M,3900000,Whole Life,S,LAGOS,Y
50,Civil service,M,3900000,Whole Life,M,OGUN,Y
32,Civil service,F,3900000,Whole Life,S,LAGOS,Y
35,Civil service,F,4000000,Term,M,LAGOS,Y
35,Civil service,M,4000000,Term,M,LAGOS,Y
28,Civil service,M,4000000,Term,S,LAGOS,Y
40,Civil service,M,4000000,Term,S,LAGOS,Y
51,Civil service,M,4000000,Term,M,LAGOS,Y
41,Civil service,M,4000000,Term,M,LAGOS,Y
36,Civil service,M,4000000,Term,M,LAGOS,Y
48,Civil service,M,4000000,Term,M,OGUN,Y
47,Enterprenuer,M,4000000,Term,M,LAGOS,N
47,Enterprenuer,M,4000000,Term,M,LAGOS,Y
30,Enterprenuer,F,4000000,Term,M,OGUN,Y
29,Civil service,M,4000000,Term,M,IMO,Y
30,Enterprenuer,F,4000000,Term,S,OGUN,Y
34,Civil service,F,4000000,Term,M,LAGOS,Y
40,Civil service,M,4000000,Term,M,LAGOS,Y
34,Civil service,M,4000000,Term,S,LAGOS,N
34,Civil service,M,4000000,Term,S,LAGOS,N
38,Civil service,M,4000000,Term,M,KADUNA,Y
38,Civil service,M,4000000,Term,M,KADUNA,N
32,Civil service,M,4000000,Term,M,LAGOS,N
32,Civil service,M,4000000,Term,M,LAGOS,Y
25,Civil service,F,4000000,Term,S,LAGOS,Y
22,Student,M,4000000,Term,S,LAGOS,Y
27,Civil service,F,4000000,Term,M,LAGOS,Y
25,Civil service,F,4000000,Term,S,OGUN,Y
39,Civil service,F,4000000,Whole Life,M,LAGOS,Y
47,Enterprenuer,M,4000000,Whole Life,M,LAGOS,Y
35,Enterprenuer,M,4000000,Whole Life,M,OGUN,Y
61,Retiree,M,4000000,Whole Life,M,OGUN,Y
27,Civil service,M,4000000,Whole Life,S,LAGOS,Y
45,Civil service,M,4000000,Whole Life,M,KWARA,Y
33,Civil service,M,4000000,Whole Life,M,LAGOS,Y
40,Enterprenuer,F,4000000,Whole Life,S,LAGOS,Y
53,Civil service,M,4000000,Whole Life,M,OGUN,Y
46,Civil service,M,4000000,Whole Life,M,RIVERS,Y
46,Civil service,M,4000000,Whole Life,M,OGUN,Y
27,Civil service,F,4000000,Whole Life,S,OGUN,Y
42,Civil service,M,4000000,Whole Life,M,LAGOS,N
27,Civil service,F,4000000,Whole Life,S,LAGOS,N
42,Civil service,M,4000000,Whole Life,M,LAGOS,N
43,Civil service,F,4000000,Whole Life,M,LAGOS,N
42,Civil service,F,4000000,Whole Life,S,LAGOS,N
42,Civil service,M,4000000,Whole Life,M,LAGOS,N
31,Civil service,M,4000000,Whole Life,S,LAGOS,N
31,Civil service,M,4000000,Whole Life,S,LAGOS,Y
40,Civil service,F,4000000,Whole Life,M,LAGOS,N
32,Civil service,F,4000000,Whole Life,S,LAGOS,Y
41,Civil service,M,4000000,Whole Life,M,LAGOS,N
35,Civil service,M,4000000,Whole Life,M,LAGOS,Y
49,Civil service,F,4000000,Whole Life,M,LAGOS,N
37,Civil service,M,4000000,Whole Life,M,LAGOS,N
42,Civil service,M,4000000,Whole Life,M,LAGOS,N
59,Civil service,M,4000000,Whole Life,M,LAGOS,Y
55,Civil service,M,4000000,Whole Life,M,LAGOS,Y
37,Civil service,M,4000000,Whole Life,M,LAGOS,Y
34,Civil service,M,4000000,Whole Life,M,LAGOS,Y
28,Professional,F,4000000,Whole Life,S,LAGOS,N
28,Professional,F,4000000,Whole Life,S,LAGOS,N
28,Professional,F,4000000,Whole Life,S,LAGOS,Y
55,Civil service,M,4000000,Whole Life,M,OGUN,Y
49,Civil service,M,4000000,Whole Life,M,OGUN,N
67,Enterprenuer,M,4000000,Whole Life,M,OGUN,Y
36,Civil service,M,4000000,Whole Life,M,LAGOS,Y
65,Civil service,M,4000000,Whole Life,M,LAGOS,Y
29,Civil service,M,4000000,Whole Life,S,LAGOS,Y
55,Enterprenuer,M,4000000,Whole Life,S,LAGOS,N
55,Enterprenuer,M,4000000,Whole Life,S,LAGOS,Y
39,Civil service,F,4000000,Whole Life,M,LAGOS,N
37,Professional,M,4000000,Whole Life,S,LAGOS,Y
44,Civil service,F,4000000,Whole Life,M,LAGOS,N
37,Civil service,F,4000000,Whole Life,M,LAGOS,Y
40,Civil service,M,4000000,Whole Life,M,LAGOS,Y
40,Civil service,M,4000000,Whole Life,M,LAGOS,N
40,Civil service,M,4000000,Whole Life,M,LAGOS,N
56,Civil service,F,4000000,Whole Life,M,LAGOS,Y
25,Civil service,M,4000000,Whole Life,S,LAGOS,Y
29,Civil service,F,4000000,Whole Life,M,LAGOS,N
29,Civil service,F,4000000,Whole Life,M,LAGOS,Y
35,Enterprenuer,M,4000000,Whole Life,M,LAGOS,Y
30,Enterprenuer,M,4000000,Whole Life,S,ANAMBRA,N
30,Civil service,M,4000000,Whole Life,M,LAGOS,Y
27,Civil service,M,4000000,Whole Life,S,LAGOS,Y
37,Civil service,M,4000000,Whole Life,M,LAGOS,Y
31,Enterprenuer,F,4000000,Whole Life,M,ABUJA,Y
52,Civil service,M,4000000,Whole Life,M,LAGOS,Y
29,Civil service,M,4000000,Whole Life,S,LAGOS,N
29,Civil service,M,4000000,Whole Life,S,LAGOS,Y
29,Civil service,F,4000000,Whole Life,M,OGUN,Y
24,Civil service,F,4000000,Whole Life,S,KWARA,Y
29,Civil service,F,4000000,Whole Life,S,LAGOS,Y
26,Enterprenuer,M,4000000,Whole Life,S,LAGOS,Y
29,Enterprenuer,F,4000000,Whole Life,S,LAGOS,Y
31,Civil service,F,4000000,Whole Life,S,LAGOS,Y
34,Professional,F,4000000,Whole Life,M,LAGOS,Y
45,Civil service,M,4000000,Whole Life,M,LAGOS,Y
34,Professional,F,4000000,Whole Life,M,LAGOS,Y
37,Enterprenuer,M,4000000,Whole Life,M,LAGOS,Y
42,Civil service,M,4000000,Whole Life,M,LAGOS,Y
59,Civil service,M,4000000,Whole Life,M,OGUN,Y
33,Civil service,M,4000000,Whole Life,S,LAGOS,Y
38,Professional,M,4000000,Whole Life,M,AKWA IBOM,N
51,Farming,M,4000000,Whole Life,M,GOMBE,Y
43,Professional,M,4000000,Whole Life,M,LAGOS,Y
43,Civil service,M,4000000,Whole Life,M,LAGOS,Y
49,Civil service,M,4000000,Whole Life,M,LAGOS,N
30,Enterprenuer,M,4000000,Whole Life,M,LAGOS,Y
22,Enterprenuer,M,4000000,Whole Life,S,OGUN,Y
45,Enterprenuer,M,4000000,Whole Life,M,LAGOS,N
22,Enterprenuer,F,4000000,Whole Life,S,OGUN,Y
51,Civil service,M,4000000,Whole Life,M,LAGOS,Y
42,Professional,M,4000000,Whole Life,M,LAGOS,Y
44,Professional,M,4000000,Whole Life,M,LAGOS,Y
30,Civil service,F,4000000,Whole Life,S,LAGOS,Y
38,Civil service,M,4000000,Whole Life,M,EDO,Y
37,Civil service,F,4000000,Whole Life,M,LAGOS,Y
47,Civil service,M,4000000,Whole Life,M,LAGOS,Y
46,Civil service,M,4000000,Whole Life,M,LAGOS,Y
34,Civil service,M,4000000,Whole Life,S,LAGOS,N
32,Civil service,M,4000000,Whole Life,M,OGUN,Y
33,Civil service,F,4000000,Whole Life,M,LAGOS,Y
28,Professional,F,4000000,Whole Life,S,LAGOS,Y
32,Enterprenuer,F,4000000,Whole Life,S,LAGOS,Y
40,Professional,M,4000000,Whole Life,M,OGUN,Y
26,Enterprenuer,F,4000000,Whole Life,S,OGUN,N
29,Civil service,M,4000000,Whole Life,M,LAGOS,N
29,Civil service,M,4050000,Whole Life,S,LAGOS,Y
50,Civil service,M,4100000,Whole Life,M,LAGOS,N
37,Civil service,M,4120000,Whole Life,S,LAGOS,Y
46,Civil service,M,4120000,Whole Life,M,LAGOS,N
46,Civil service,M,4120000,Whole Life,M,LAGOS,Y
49,Enterprenuer,M,4120000,Whole Life,M,LAGOS,N
49,Enterprenuer,M,4120000,Whole Life,M,LAGOS,Y
27,Civil service,M,4140000,Savings,M,LAGOS,Y
32,Professional,F,4150000,Whole Life,M,LAGOS,Y
30,Civil service,M,4150000,Whole Life,M,LAGOS,Y
49,Civil service,M,4150000,Whole Life,M,LAGOS,Y
49,Civil service,F,4150000,Whole Life,M,LAGOS,Y
42,Civil service,M,4150000,Whole Life,M,LAGOS,Y
38,Enterprenuer,M,4150000,Whole Life,S,LAGOS,Y
31,Professional,M,4150000,Whole Life,S,EDO,Y
26,Student,M,4200000,Savings,S,LAGOS,Y
32,Civil service,M,4200000,Savings,S,OGUN,Y
46,Professional,M,4225000,Whole Life,M,LAGOS,Y
23,Enterprenuer,M,4250000,Whole Life,S,LAGOS,Y
42,Civil service,M,4250000,Whole Life,M,LAGOS,Y
38,Civil service,F,4250000,Whole Life,M,OYO,Y
41,Civil service,M,4250000,Whole Life,M,LAGOS,Y
26,Civil service,M,4250000,Whole Life,S,LAGOS,Y
51,Civil service,M,4250000,Whole Life,M,OGUN,N
51,Civil service,M,4250000,Whole Life,M,OGUN,Y
42,Civil service,M,4250000,Whole Life,M,LAGOS,Y
29,Civil service,M,4300000,Term,S,OGUN,Y
37,Professional,M,4300000,Term,M,LAGOS,Y
36,Civil service,F,4300000,Whole Life,M,LAGOS,Y
40,Civil service,F,4300000,Whole Life,M,LAGOS,Y
46,Civil service,F,4300000,Whole Life,M,LAGOS,Y
37,Civil service,M,4300000,Whole Life,M,LAGOS,Y
47,Enterprenuer,M,4320000,Savings,M,LAGOS,N
34,Civil service,M,4409375,Whole Life,S,LAGOS,Y
31,Civil service,M,4450000,Term,S,LAGOS,Y
34,Enterprenuer,M,4450000,Whole Life,M,LAGOS,Y
25,Civil service,F,4500000,Whole Life,S,ONDO,Y
36,Civil service,M,4500000,Whole Life,S,LAGOS,Y
33,Civil service,F,4500000,Whole Life,S,LAGOS,Y
45,Farming,M,4500000,Whole Life,M,LAGOS,Y
42,Civil service,F,4500000,Whole Life,M,LAGOS,N
44,Professional,F,4500000,Whole Life,M,LAGOS,Y
39,Civil service,F,4500000,Whole Life,M,LAGOS,Y
28,Professional,M,4500000,Whole Life,S,OGUN,Y
30,Civil service,M,4500000,Whole Life,M,LAGOS,Y
42,Civil service,F,4500000,Whole Life,M,LAGOS,Y
32,Civil service,M,4500000,Whole Life,S,LAGOS,Y
41,Civil service,M,4500000,Whole Life,S,OGUN,Y
36,Civil service,M,4500000,Whole Life,M,LAGOS,N
36,Civil service,M,4500000,Whole Life,M,LAGOS,Y
63,Civil service,M,4500000,Whole Life,M,LAGOS,Y
63,Civil service,M,4500000,Whole Life,M,LAGOS,N
43,Civil service,M,4500000,Whole Life,S,LAGOS,Y
50,Civil service,F,4500000,Whole Life,M,OGUN,Y
49,Professional,M,4500000,Whole Life,M,LAGOS,Y
44,Civil service,M,4500000,Whole Life,M,LAGOS,Y
32,Civil service,M,4500000,Whole Life,S,LAGOS,N
29,Civil service,F,4500000,Whole Life,S,LAGOS,Y
46,Civil service,M,4500000,Whole Life,M,LAGOS,N
37,Enterprenuer,M,4550000,Whole Life,M,LAGOS,Y
40,Civil service,M,4554000,Savings,M,LAGOS,Y
32,Enterprenuer,F,4560000,Savings,M,LAGOS,Y
25,Civil service,M,4600000,Whole Life,S,LAGOS,Y
41,Civil service,M,4600000,Whole Life,M,LAGOS,Y
60,Civil service,M,4600000,Whole Life,M,OYO,Y
40,Professional,M,4600000,Whole Life,M,LAGOS,Y
30,Professional,F,4600000,Whole Life,S,LAGOS,Y
41,Civil service,M,4600000,Whole Life,M,LAGOS,Y
40,Civil service,M,4600000,Whole Life,M,LAGOS,Y
37,Civil service,M,4600000,Whole Life,S,LAGOS,Y
27,Civil service,M,4622500,Whole Life,S,LAGOS,Y
43,Civil service,M,4668750,Whole Life,M,LAGOS,Y
30,Civil service,F,4700000,Whole Life,S,LAGOS,Y
61,Civil service,M,4750000,Whole Life,M,LAGOS,Y
26,Enterprenuer,M,4750000,Whole Life,S,LAGOS,Y
43,Enterprenuer,M,4750000,Whole Life,M,LAGOS,Y
31,Civil service,M,4750000,Whole Life,S,LAGOS,Y
40,Civil service,M,4750000,Whole Life,M,LAGOS,Y
43,Civil service,M,4800000,Savings,M,OGUN,Y
54,Civil service,F,4800000,Savings,S,RIVERS,Y
33,Civil service,F,4800000,Savings,S,LAGOS,Y
38,Civil service,F,4800000,Savings,M,LAGOS,Y
52,Civil service,M,4800000,Savings,M,LAGOS,N
31,Civil service,F,4800000,Savings,M,LAGOS,Y
38,Civil service,M,4800000,Savings,S,LAGOS,Y
38,Civil service,M,4800000,Savings,M,LAGOS,Y
31,Civil service,M,4800000,Savings,M,LAGOS,Y
35,Professional,M,4800000,Savings,S,LAGOS,Y
29,Professional,F,4800000,Savings,M,LAGOS,Y
42,Civil service,M,4800000,Savings,S,LAGOS,Y
35,Professional,M,4800000,Savings,M,LAGOS,Y
36,Enterprenuer,M,4800000,Savings,M,LAGOS,Y
28,Enterprenuer,M,4800000,Savings,S,LAGOS,Y
33,Civil service,F,4800000,Savings,S,LAGOS,Y
54,Enterprenuer,F,4800000,Savings,S,LAGOS,Y
35,Enterprenuer,M,4800000,Savings,M,LAGOS,Y
50,Civil service,F,4800000,Savings,S,LAGOS,N
51,Professional,M,4800000,Savings,M,ABUJA,N
37,Enterprenuer,F,4800000,Savings,M,LAGOS,Y
28,Civil service,M,4800000,Savings,S,LAGOS,Y
28,Civil service,M,4800000,Savings,S,OGUN,Y
26,Civil service,M,4800000,Savings,S,LAGOS,Y
39,Civil service,F,4800000,Savings,S,LAGOS,Y
36,Civil service,M,4800000,Savings,S,LAGOS,Y
58,Civil service,M,4800000,Savings,M,OGUN,Y
38,Civil service,M,4800000,Savings,M,LAGOS,Y
44,Civil service,M,4800000,Savings,M,OGUN,Y
45,Professional,F,4800000,Savings,M,LAGOS,Y
26,Civil service,M,4800000,Savings,S,LAGOS,Y
31,Civil service,M,4800000,Savings,M,LAGOS,Y
45,Civil service,M,4800000,Savings,M,LAGOS,Y
34,Enterprenuer,M,4800000,Savings,S,LAGOS,Y
30,Enterprenuer,M,4800000,Savings,M,LAGOS,Y
28,Enterprenuer,M,4800000,Savings,S,LAGOS,Y
42,Civil service,M,4800000,Savings,M,LAGOS,Y
50,Civil service,M,4800000,Savings,M,LAGOS,Y
34,Civil service,M,4800000,Savings,M,LAGOS,Y
29,Civil service,M,4800000,Whole Life,S,LAGOS,Y
35,Civil service,M,4837500,Whole Life,M,LAGOS,Y
37,Professional,F,4837500,Whole Life,S,LAGOS,Y
23,Civil service,F,4900000,Whole Life,S,LAGOS,N
29,Enterprenuer,F,4900000,Whole Life,M,LAGOS,Y
41,Civil service,M,4900000,Whole Life,M,LAGOS,Y
33,Civil service,M,4945000,Whole Life,S,LAGOS,Y
38,Civil service,M,4980000,Savings,M,LAGOS,Y
53,Civil service,M,4980000,Savings,M,LAGOS,Y
43,Civil service,M,4992000,Savings,M,LAGOS,Y
44,Civil service,F,5000000,Term,M,LAGOS,Y
38,Civil service,F,5000000,Term,M,LAGOS,Y
40,Civil service,M,5000000,Term,M,LAGOS,Y
34,Civil service,M,5000000,Term,S,LAGOS,Y
30,Civil service,M,5000000,Term,S,LAGOS,N
31,Associate,M,5000000,Term,S,PLATEAU,Y
36,Civil service,M,5000000,Term,M,LAGOS,Y
42,Civil service,M,5000000,Term,M,OYO,N
32,Civil service,M,5000000,Term,S,LAGOS,Y
39,Civil service,M,5000000,Term,M,OYO,Y
40,Civil service,M,5000000,Term,M,OGUN,N
37,Civil service,M,5000000,Term,M,LAGOS,Y
33,Civil service,M,5000000,Term,M,LAGOS,Y
48,Civil service,M,5000000,Term,M,OGUN,N
29,Civil service,M,5000000,Term,S,LAGOS,Y
36,Civil service,F,5000000,Term,S,LAGOS,Y
32,Civil service,M,5000000,Term,S,LAGOS,N
69,Civil service,M,5000000,Term,M,LAGOS,Y
40,Civil service,M,5000000,Term,M,RIVERS,N
36,Civil service,M,5000000,Term,S,LAGOS,N
34,Civil service,M,5000000,Term,S,LAGOS,Y
37,Civil service,F,5000000,Term,S,LAGOS,N
37,Civil service,F,5000000,Term,S,LAGOS,Y
29,Civil service,F,5000000,Term,S,LAGOS,Y
44,Civil service,M,5000000,Term,M,LAGOS,Y
31,Civil service,F,5000000,Term,S,RIVERS,Y
52,Civil service,M,5000000,Term,M,LAGOS,Y
36,Civil service,M,5000000,Term,S,LAGOS,Y
27,Civil service,F,5000000,Term,S,IMO,Y
27,Civil service,M,5000000,Term,S,LAGOS,N
33,Civil service,M,5000000,Term,S,LAGOS,Y
51,Civil service,M,5000000,Term,M,LAGOS,Y
35,Civil service,F,5000000,Term,M,LAGOS,Y
42,Civil service,M,5000000,Term,S,LAGOS,Y
48,Enterprenuer,M,5000000,Term,M,LAGOS,Y
36,Civil service,M,5000000,Term,M,LAGOS,N
36,Enterprenuer,M,5000000,Term,S,RIVERS,N
41,Civil service,M,5000000,Term,S,ABUJA,Y
47,Professional,F,5000000,Term,M,LAGOS,Y
37,Civil service,M,5000000,Term,M,ENUGU,Y
37,Civil service,M,5000000,Term,S,LAGOS,N
43,Civil service,F,5000000,Term,M,LAGOS,N
43,Civil service,F,5000000,Term,M,LAGOS,Y
46,Professional,M,5000000,Term,M,LAGOS,Y
50,Enterprenuer,M,5000000,Term,S,LAGOS,Y
59,Civil service,F,5000000,Term,S,OGUN,Y
41,Civil service,M,5000000,Term,M,LAGOS,Y
36,Civil service,M,5000000,Term,S,LAGOS,N
36,Civil service,M,5000000,Term,S,LAGOS,Y
27,Civil service,F,5000000,Term,S,LAGOS,Y
60,Retiree,M,5000000,Term,M,CROSS RIVER,Y
31,Enterprenuer,M,5000000,Term,S,LAGOS,Y
24,Civil service,M,5000000,Term,S,LAGOS,Y
26,Enterprenuer,F,5000000,Term,S,LAGOS,Y
42,Civil service,M,5000000,Term,S,LAGOS,Y
31,Civil service,M,5000000,Term,S,IMO,N
35,Professional,M,5000000,Term,M,OGUN,Y
24,Enterprenuer,M,5000000,Term,S,LAGOS,Y
40,Civil service,M,5000000,Term,M,LAGOS,N
40,Civil service,M,5000000,Term,M,LAGOS,N
40,Enterprenuer,M,5000000,Term,S,LAGOS,N
44,Enterprenuer,M,5000000,Term,M,LAGOS,Y
53,Enterprenuer,M,5000000,Term,M,DELTA,Y
33,Civil service,F,5000000,Term,M,LAGOS,N
33,Civil service,M,5000000,Whole Life,M,OYO,Y
28,Civil service,F,5000000,Whole Life,S,LAGOS,Y
28,Civil service,M,5000000,Whole Life,S,OGUN,Y
42,Civil service,F,5000000,Whole Life,S,LAGOS,Y
39,Civil service,F,5000000,Whole Life,M,LAGOS,Y
58,Enterprenuer,M,5000000,Whole Life,M,LAGOS,Y
56,Enterprenuer,M,5000000,Whole Life,M,LAGOS,Y
27,Civil service,F,5000000,Whole Life,S,LAGOS,Y
29,Civil service,F,5000000,Whole Life,M,OYO,Y
29,Civil service,F,5000000,Whole Life,S,EDO,Y
52,Civil service,M,5000000,Whole Life,M,LAGOS,Y
53,Enterprenuer,M,5000000,Whole Life,M,OGUN,Y
52,Civil service,F,5000000,Whole Life,M,LAGOS,Y
30,Enterprenuer,M,5000000,Whole Life,M,LAGOS,Y
37,Civil service,M,5000000,Whole Life,S,LAGOS,Y
35,Civil service,M,5000000,Whole Life,M,KADUNA,Y
67,Civil service,F,5000000,Whole Life,S,LAGOS,Y
36,Civil service,M,5000000,Whole Life,M,LAGOS,Y
37,Civil service,M,5000000,Whole Life,M,ONDO,Y
37,Civil service,M,5000000,Whole Life,M,LAGOS,Y
29,Civil service,M,5000000,Whole Life,S,LAGOS,Y
46,Civil service,M,5000000,Whole Life,M,LAGOS,Y
26,Civil service,F,5000000,Whole Life,S,LAGOS,Y
33,Civil service,M,5000000,Whole Life,S,LAGOS,N
33,Civil service,M,5000000,Whole Life,S,LAGOS,Y
53,Civil service,M,5000000,Whole Life,M,LAGOS,N
53,Civil service,M,5000000,Whole Life,M,LAGOS,N
41,Civil service,F,5000000,Whole Life,M,LAGOS,Y
27,Civil service,M,5000000,Whole Life,S,IMO,Y
21,Civil service,M,5000000,Whole Life,S,LAGOS,N
37,Civil service,M,5000000,Whole Life,M,LAGOS,Y
29,Civil service,M,5000000,Whole Life,S,LAGOS,Y
32,Civil service,F,5000000,Whole Life,M,LAGOS,Y
63,Civil service,M,5000000,Whole Life,M,LAGOS,Y
41,Civil service,M,5000000,Whole Life,M,LAGOS,Y
32,Civil service,F,5000000,Whole Life,S,LAGOS,Y
30,Civil service,M,5000000,Whole Life,S,LAGOS,Y
59,Civil service,F,5000000,Whole Life,M,LAGOS,Y
41,Civil service,M,5000000,Whole Life,M,LAGOS,Y
31,Civil service,M,5000000,Whole Life,M,LAGOS,N
33,Professional,M,5000000,Whole Life,S,LAGOS,N
33,Professional,M,5000000,Whole Life,S,LAGOS,N
33,Professional,M,5000000,Whole Life,S,LAGOS,Y
57,Civil service,M,5000000,Whole Life,S,LAGOS,Y
46,Enterprenuer,M,5000000,Whole Life,M,LAGOS,Y
35,Civil service,M,5000000,Whole Life,S,ABUJA,N
45,Farming,M,5000000,Whole Life,M,LAGOS,Y
38,Professional,M,5000000,Whole Life,M,LAGOS,N
31,Civil service,M,5000000,Whole Life,S,LAGOS,Y
35,Civil service,F,5000000,Whole Life,M,LAGOS,Y
35,Civil service,F,5000000,Whole Life,M,LAGOS,Y
54,Civil service,M,5000000,Whole Life,M,LAGOS,Y
46,Enterprenuer,M,5000000,Whole Life,M,LAGOS,N
46,Enterprenuer,M,5000000,Whole Life,M,LAGOS,Y
51,Civil service,M,5000000,Whole Life,M,LAGOS,Y
52,Enterprenuer,F,5000000,Whole Life,M,OGUN,Y
28,Civil service,M,5000000,Whole Life,S,LAGOS,Y
37,Enterprenuer,M,5000000,Whole Life,M,LAGOS,Y
40,Enterprenuer,M,5000000,Whole Life,M,OGUN,Y
33,Civil service,F,5000000,Whole Life,S,LAGOS,Y
40,Civil service,M,5000000,Whole Life,M,LAGOS,Y
59,Enterprenuer,F,5000000,Whole Life,M,LAGOS,Y
32,Professional,M,5000000,Whole Life,M,LAGOS,Y
46,Civil service,M,5000000,Whole Life,S,LAGOS,Y
46,Civil service,M,5000000,Whole Life,S,LAGOS,Y
27,Professional,M,5000000,Whole Life,S,LAGOS,Y
36,Civil service,M,5000000,Whole Life,S,LAGOS,N
36,Civil service,M,5000000,Whole Life,S,LAGOS,Y
27,Civil service,F,5000000,Whole Life,S,LAGOS,Y
30,Enterprenuer,M,5000000,Whole Life,S,OGUN,Y
37,Farming,M,5000000,Whole Life,M,KWARA,Y
43,Civil service,M,5000000,Whole Life,M,LAGOS,Y
51,Civil service,F,5000000,Whole Life,M,OGUN,Y
53,Civil service,M,5000000,Whole Life,M,LAGOS,Y
